Player,Season,Points,Field Goal %,Three Pointer %,Free Throw %,ORB,Turnovers
Elton Brand ,2006,,,,,,
Elton Brand ,2006,35,0.417,,0.882,5,1
Elton Brand ,2006,19,0.444,,0.5,4,1
Elton Brand ,2006,19,0.533,,0.75,2,1
Elton Brand ,2006,12,0.429,,,5,3
Elton Brand ,2006,28,0.611,,0.857,1,1
Elton Brand ,2006,19,0.5,,1,0,2
Elton Brand ,2006,33,0.667,,0.714,2,2
Elton Brand ,2006,,,,,,
Elton Brand ,2006,17,0.375,,0.833,2,2
Elton Brand ,2006,31,0.6,,1,2,2
Elton Brand ,2006,35,0.545,,0.917,1,0
Elton Brand ,2006,30,0.632,,1,1,2
Elton Brand ,2006,30,0.556,,0.833,2,3
Elton Brand ,2006,25,0.579,,1,2,4
Elton Brand ,2006,30,0.565,,0.571,1,3
Elton Brand ,2006,44,0.654,,1,2,4
Elton Brand ,2006,29,0.478,,0.778,7,1
Elton Brand ,2006,21,0.5,,0.75,0,3
Elton Brand ,2006,15,0.278,,0.625,4,2
Elton Brand ,2006,20,0.4,,1,1,3
Elton Brand ,2006,32,0.545,,1,5,3
Elton Brand ,2006,32,0.542,,0.667,3,2
Elton Brand ,2006,35,0.652,,0.714,1,3
Elton Brand ,2006,25,0.611,,0.75,1,6
Elton Brand ,2006,31,0.588,,0.917,2,1
Elton Brand ,2006,23,0.55,,0.333,1,2
Elton Brand ,2006,30,0.5,,0.667,1,1
Elton Brand ,2006,19,0.429,,0.875,2,1
Elton Brand ,2006,,,,,,
Elton Brand ,2006,22,0.421,1,0.625,3,2
Elton Brand ,2006,14,0.5,,,2,1
Elton Brand ,2006,18,0.462,,0.545,4,1
Elton Brand ,2006,24,0.611,,0.5,1,1
Elton Brand ,2006,15,0.538,,0.5,2,1
Elton Brand ,2006,24,0.6,,1,1,4
Elton Brand ,2006,25,0.55,,0.6,6,3
Elton Brand ,2006,32,0.632,,0.8,1,2
Elton Brand ,2006,30,0.556,,0.769,0,2
Elton Brand ,2006,20,0.389,0,0.75,3,2
Elton Brand ,2006,22,0.667,,0.5,0,0
Elton Brand ,2006,16,0.357,,0.75,5,1
Elton Brand ,2006,18,0.5,,0.8,3,3
Elton Brand ,2006,34,0.609,,0.857,5,4
Elton Brand ,2006,17,0.471,,0.5,5,2
Elton Brand ,2006,24,0.5,,0.5,3,4
Elton Brand ,2006,13,0.267,,0.714,4,2
Elton Brand ,2006,25,0.75,,1,1,3
Elton Brand ,2006,30,0.5,,1,4,3
Elton Brand ,2006,22,0.538,,0.889,4,3
Elton Brand ,2006,,,,,,
Elton Brand ,2006,17,0.533,,0.5,4,3
Elton Brand ,2006,,,,,,
Gordon Hayward ,2017,,,,,,
Gordon Hayward ,2017,,,,,,
Gordon Hayward ,2017,,,,,,
Gordon Hayward ,2017,,,,,,
Gordon Hayward ,2017,,,,,,
Gordon Hayward ,2017,,,,,,
Gordon Hayward ,2017,28,0.353,0.25,1,1,3
Gordon Hayward ,2017,20,0.529,0,1,1,3
Gordon Hayward ,2017,29,0.526,0.375,1,0,4
Gordon Hayward ,2017,20,0.353,0.25,1,2,1
Gordon Hayward ,2017,25,0.5,0.25,0.8,1,1
Gordon Hayward ,2017,13,0.286,0.143,1,0,2
Gordon Hayward ,2017,8,0.2,0,0.667,1,2
Gordon Hayward ,2017,9,0.308,0.25,0,0,2
Gordon Hayward ,2017,25,0.429,0.4,0.833,1,3
Gordon Hayward ,2017,22,0.467,0.5,1,0,2
Gordon Hayward ,2017,24,0.571,1,1,1,2
Gordon Hayward ,2017,24,0.429,0,0.8,0,0
Gordon Hayward ,2017,31,0.5,0.5,0.923,0,0
Gordon Hayward ,2017,32,0.545,0.429,0.833,1,0
Gordon Hayward ,2017,,,,,,
Gordon Hayward ,2017,32,0.5,0.75,1,0,4
Gordon Hayward ,2017,23,0.438,0.5,0.667,1,2
Gordon Hayward ,2017,28,0.5,0.667,0.769,0,1
Gordon Hayward ,2017,,,,,,
Gordon Hayward ,2017,26,0.474,0.429,1,0,3
Gordon Hayward ,2017,17,0.5,0,0.6,0,2
Gordon Hayward ,2017,13,0.364,0.5,0.667,0,7
Gordon Hayward ,2017,22,0.385,0.571,0.889,1,2
Gordon Hayward ,2017,6,0.2,0,0.667,1,2
Gordon Hayward ,2017,28,0.5,0.4,0.889,1,3
Gordon Hayward ,2017,23,0.5,0.2,0.857,1,3
Gordon Hayward ,2017,31,0.588,0.5,0.889,3,0
Gordon Hayward ,2017,20,0.429,0.5,1,0,0
Gordon Hayward ,2017,18,0.538,0,0.8,1,0
Gordon Hayward ,2017,30,0.5,0.75,1,0,2
Gordon Hayward ,2017,23,0.5,0.429,0.857,0,3
Gordon Hayward ,2017,16,0.5,0.5,1,2,4
Gordon Hayward ,2017,16,0.308,0.25,1,0,3
Gordon Hayward ,2017,22,0.462,0.6,0.778,0,3
Gordon Hayward ,2017,28,0.833,0.8,0.8,0,1
Gordon Hayward ,2017,,,,,,
Gordon Hayward ,2017,20,0.667,0.429,0.5,0,3
Gordon Hayward ,2017,23,0.7,0.667,0.778,0,1
Gordon Hayward ,2017,17,0.308,0.333,0.889,0,1
Gordon Hayward ,2017,26,0.364,0.429,0.875,2,3
Gordon Hayward ,2017,27,0.615,0.667,0.9,0,1
Gordon Hayward ,2017,17,0.353,0.333,1,0,0
Gordon Hayward ,2017,9,0.2,0.667,1,1,3
Gordon Hayward ,2017,24,0.5,0.167,0.9,0,3
Gordon Hayward ,2017,14,0.308,0,0.857,1,1
Gordon Hayward ,2017,27,0.615,0.5,0.8,1,2
Gordon Hayward ,2017,33,0.65,0.5,0.833,1,2
Gordon Hayward ,2017,30,0.667,0.4,0.8,2,2
Gordon Hayward ,2017,17,0.438,0.25,1,1,0
Gordon Hayward ,2017,36,0.481,0.4,0.857,1,1
Gordon Hayward ,2017,31,0.526,0.444,1,0,1
Gordon Hayward ,2017,7,0.167,0.167,1,0,0
Gordon Hayward ,2017,22,0.444,0.333,0.667,1,0
Gordon Hayward ,2017,29,0.647,0.25,0.857,1,1
Gordon Hayward ,2017,30,0.5,0.667,0.5,2,3
Gordon Hayward ,2017,19,0.412,0.5,1,1,0
Gordon Hayward ,2017,,,,,,
Gordon Hayward ,2017,13,0.4,0.25,,0,0
Gordon Hayward ,2017,12,0.455,0.2,0.5,0,1
Gordon Hayward ,2017,23,0.333,0.286,0.778,2,3
Gordon Hayward ,2017,23,0.5,0.4,0.5,0,3
Gordon Hayward ,2017,23,0.571,0.5,1,0,0
Gordon Hayward ,2017,9,0.333,0.5,0.667,1,2
Gordon Hayward ,2017,27,0.5,0.8,0.714,0,3
Gordon Hayward ,2017,25,0.529,0.571,1,2,4
Gordon Hayward ,2017,13,0.286,0.25,1,1,3
Gordon Hayward ,2017,14,0.313,0.375,0.5,2,4
Gordon Hayward ,2017,38,0.667,0.5,0.75,0,3
Gordon Hayward ,2017,19,0.353,0.143,0.667,3,0
Gordon Hayward ,2017,13,0.417,0.4,1,0,2
Gordon Hayward ,2017,,,,,,
Gordon Hayward ,2017,20,0.571,0.6,1,1,5
Gordon Hayward ,2017,19,0.438,0.167,0.667,0,1
Gordon Hayward ,2017,16,0.316,0.2,0.6,1,2
Gordon Hayward ,2017,30,0.6,0.667,1,0,1
Gordon Hayward ,2017,39,0.636,0.8,0.875,0,2
Gordon Hayward ,2017,21,0.5,0.5,0.75,0,2
Gordon Hayward ,2017,,,,,,
Gordon Hayward ,2017,,,,,,
Gordon Hayward ,2017,14,0.778,0,,1,1
Grant Hill ,2005,20,0.476,0,,0,4
Grant Hill ,2005,10,0.333,,0.8,0,1
Grant Hill ,2005,16,0.455,,1,1,1
Grant Hill ,2005,17,0.545,,0.833,2,7
Grant Hill ,2005,24,0.455,,1,1,3
Grant Hill ,2005,27,0.625,1,0.714,4,2
Grant Hill ,2005,18,0.353,0,1,1,5
Grant Hill ,2005,32,0.722,,1,2,3
Grant Hill ,2005,28,0.625,,0.8,4,2
Grant Hill ,2005,11,0.385,,1,1,5
Grant Hill ,2005,18,0.333,,0.909,0,1
Grant Hill ,2005,29,0.476,,1,1,2
Grant Hill ,2005,11,0.357,,1,1,2
Grant Hill ,2005,17,0.462,,0.833,1,3
Grant Hill ,2005,21,0.643,,0.75,0,3
Grant Hill ,2005,23,0.45,,0.833,2,3
Grant Hill ,2005,20,0.727,,0.667,0,2
Grant Hill ,2005,18,0.5,,0.667,0,2
Grant Hill ,2005,,,,,,
Grant Hill ,2005,16,0.615,,,0,0
Grant Hill ,2005,,,,,,
Grant Hill ,2005,23,0.429,,0.833,2,1
Grant Hill ,2005,18,0.5,,0.667,1,3
Grant Hill ,2005,16,0.667,,,1,2
Grant Hill ,2005,20,0.571,,1,0,3
Grant Hill ,2005,13,0.5,,0.875,0,3
Grant Hill ,2005,17,0.4,,0.75,1,5
Grant Hill ,2005,26,0.6,,0.667,1,6
Grant Hill ,2005,16,0.556,,0.667,0,2
Grant Hill ,2005,13,0.357,,0.6,0,1
Grant Hill ,2005,21,0.818,,1,2,1
Grant Hill ,2005,16,0.714,,1,0,0
Grant Hill ,2005,22,0.474,,0.571,2,0
Grant Hill ,2005,15,0.385,,0.833,1,2
Grant Hill ,2005,20,0.625,,,1,0
Grant Hill ,2005,17,0.438,,1,2,2
Grant Hill ,2005,19,0.571,0,0.75,2,3
Grant Hill ,2005,8,0.286,,,1,1
Grant Hill ,2005,21,0.625,,0.333,0,4
Grant Hill ,2005,,,,,,
Grant Hill ,2005,10,0.417,,0,1,2
Grant Hill ,2005,,,,,,
Grant Hill ,2005,18,0.438,,1,2,4
Grant Hill ,2005,22,0.526,,0.667,1,1
Grant Hill ,2005,27,0.625,,0.7,2,2
Grant Hill ,2005,19,0.533,,0.75,0,6
Grant Hill ,2005,21,0.6,,0.6,0,4
Grant Hill ,2005,8,0.5,,,2,5
Grant Hill ,2005,17,0.583,,0.5,0,3
Grant Hill ,2005,28,0.444,,0.8,2,0
Grant Hill ,2005,16,0.214,0,1,2,2
Grant Hill ,2005,16,0.5,,,0,3
Grant Hill ,2005,11,0.455,,0.5,1,2
Grant Hill ,2005,39,0.75,,0.938,1,2
Grant Hill ,2005,14,0.333,,0.667,2,1
Grant Hill ,2005,28,0.706,,0.667,0,2
Grant Hill ,2005,34,0.55,,0.923,0,1
Grant Hill ,2005,20,0.643,,1,0,4
Grant Hill ,2005,29,0.647,1,0.667,0,1
Grant Hill ,2005,9,0.4,0,0.5,0,0
Grant Hill ,2005,,,,,,
Grant Hill ,2005,,,,,,
Grant Hill ,2005,,,,,,
Grant Hill ,2005,,,,,,
Grant Hill ,2005,23,0.381,,1,4,4
Grant Hill ,2005,24,0.579,0,0.4,1,1
Grant Hill ,2005,19,0.471,0,1,0,0
Grant Hill ,2005,12,0.4,,,3,3
Grant Hill ,2005,23,0.643,,1,1,3
Grant Hill ,2005,25,0.5,,1,2,2
Grant Hill ,2005,28,0.455,,1,1,4
Grant Hill ,2005,26,0.579,0,0.8,4,4
Grant Hill ,2005,16,0.417,,1,5,1
Grant Hill ,2005,21,0.435,,0.5,1,1
Grant Hill ,2005,17,0.455,,1,1,3
Grant Hill ,2005,,,,,,
Grant Hill ,2005,,,,,,
Grant Hill ,2005,,,,,,
Ja Morant ,2023,34,0.458,0.5,0.818,1,6
Ja Morant ,2023,49,0.654,0.833,0.769,3,3
Ja Morant ,2023,20,0.5,0,1,0,3
Ja Morant ,2023,38,0.545,0.667,0.909,2,2
Ja Morant ,2023,22,0.444,0.333,1,1,3
Ja Morant ,2023,,,,,,
Ja Morant ,2023,37,0.667,0.5,0.8,1,3
Ja Morant ,2023,20,0.368,0,0.857,0,8
Ja Morant ,2023,12,0.333,0.333,0.75,0,5
Ja Morant ,2023,23,0.333,0.25,0.667,2,4
Ja Morant ,2023,30,0.417,0.417,0.556,0,4
Ja Morant ,2023,32,0.56,0.4,0.667,0,3
Ja Morant ,2023,28,0.44,0.2,0.571,3,4
Ja Morant ,2023,,,,,,
Ja Morant ,2023,36,0.481,0.333,0.727,3,3
Ja Morant ,2023,19,0.25,0,0.9,2,2
Ja Morant ,2023,,,,,,
Ja Morant ,2023,34,0.571,0.333,0.6,1,5
Ja Morant ,2023,23,0.5,0.333,0.5,2,2
Ja Morant ,2023,27,0.45,0,0.818,1,4
Ja Morant ,2023,,,,,,
Ja Morant ,2023,24,0.4,0.5,0.545,2,7
Ja Morant ,2023,28,0.357,0.25,0.75,1,1
Ja Morant ,2023,33,0.522,0.429,0.75,1,4
Ja Morant ,2023,,,,,,
Ja Morant ,2023,26,0.5,0.667,0.8,3,3
Ja Morant ,2023,15,0.3,0,0.6,1,4
Ja Morant ,2023,,,,,,
Ja Morant ,2023,25,0.429,0.25,0.625,2,1
Ja Morant ,2023,6,0.3,0,0,0,2
Ja Morant ,2023,35,0.462,0.5,0.8,0,7
Ja Morant ,2023,12,0.286,0,0.667,2,3
Ja Morant ,2023,36,0.517,0.2,0.571,0,6
Ja Morant ,2023,34,0.364,0.3,0.938,1,2
Ja Morant ,2023,19,0.474,0.25,,0,3
Ja Morant ,2023,32,0.591,0,0.857,0,4
Ja Morant ,2023,35,0.565,0.2,0.8,0,3
Ja Morant ,2023,23,0.471,0.4,0.833,0,1
Ja Morant ,2023,32,0.619,0.2,0.714,2,3
Ja Morant ,2023,,,,,,
Ja Morant ,2023,,,,,,
Ja Morant ,2023,,,,,,
Ja Morant ,2023,38,0.56,0.6,0.778,3,5
Ja Morant ,2023,23,0.412,0,0.75,1,2
Ja Morant ,2023,29,0.55,0.625,1,0,1
Ja Morant ,2023,24,0.474,0,0.667,0,1
Ja Morant ,2023,22,0.31,0.167,0.6,2,5
Ja Morant ,2023,27,0.529,0.5,0.8,0,3
Ja Morant ,2023,,,,,,
Ja Morant ,2023,29,0.5,0.286,0.583,1,5
Ja Morant ,2023,27,0.476,0.5,1,1,6
Ja Morant ,2023,27,0.429,0.167,0.889,2,2
Ja Morant ,2023,32,0.5,0.429,0.722,2,5
Ja Morant ,2023,24,0.45,0,1,3,3
Ja Morant ,2023,,,,,,
Ja Morant ,2023,34,0.6,0.667,0.667,1,3
Ja Morant ,2023,32,0.565,0.429,0.5,3,5
Ja Morant ,2023,25,0.5,0,0.636,0,1
Ja Morant ,2023,20,0.308,0.125,0.375,0,2
Ja Morant ,2023,15,0.188,0,0.9,0,3
Ja Morant ,2023,23,0.5,0.25,0.8,0,4
Ja Morant ,2023,39,0.517,0,0.818,1,3
Ja Morant ,2023,,,,,,
Ja Morant ,2023,20,0.5,0.5,0.7,2,0
Ja Morant ,2023,27,0.4,0.667,0.818,1,3
Ja Morant ,2023,,,,,,
Ja Morant ,2023,,,,,,
Ja Morant ,2023,,,,,,
Ja Morant ,2023,,,,,,
Ja Morant ,2023,,,,,,
Ja Morant ,2023,,,,,,
Ja Morant ,2023,,,,,,
Ja Morant ,2023,,,,,,
Ja Morant ,2023,,,,,,
Ja Morant ,2023,17,0.462,0,0.833,0,2
Ja Morant ,2023,18,0.667,0.5,1,0,1
Ja Morant ,2023,27,0.529,0,0.818,0,1
Ja Morant ,2023,,,,,,
Ja Morant ,2023,36,0.393,0.222,1,0,8
Ja Morant ,2023,10,0.364,0,0.5,0,3
Ja Morant ,2023,17,0.438,0.4,1,1,5
Ja Morant ,2023,23,0.6,0.333,0.75,0,2
Ja Morant ,2023,,,,,,
Ja Morant ,2023,,,,,,
Ja Morant ,2023,12,0.625,0,0.4,0,4
Ja Morant ,2023,,,,,,
Jamaal Magloire ,2004,7,0.273,,0.5,1,1
Jamaal Magloire ,2004,27,0.75,,1,6,2
Jamaal Magloire ,2004,5,0.333,,0.333,0,5
Jamaal Magloire ,2004,8,0.571,,,2,0
Jamaal Magloire ,2004,6,0.429,,,3,4
Jamaal Magloire ,2004,13,0.625,,0.75,0,1
Jamaal Magloire ,2004,11,0.364,,0.75,2,1
Jamaal Magloire ,2004,6,0.286,,1,2,2
Jamaal Magloire ,2004,12,0.5,,0.5,2,4
Jamaal Magloire ,2004,12,0.462,,,2,2
Jamaal Magloire ,2004,8,0.4,,,4,3
Jamaal Magloire ,2004,15,0.455,,0.833,7,2
Jamaal Magloire ,2004,7,0.286,,0.5,5,2
Jamaal Magloire ,2004,20,0.636,,0.857,9,3
Jamaal Magloire ,2004,5,0.25,,0.5,2,2
Jamaal Magloire ,2004,12,0.375,,0.667,3,1
Jamaal Magloire ,2004,12,0.333,,0.8,4,2
Jamaal Magloire ,2004,11,0.556,,0.25,2,4
Jamaal Magloire ,2004,20,0.75,,0.5,5,4
Jamaal Magloire ,2004,14,0.364,,0.75,5,1
Jamaal Magloire ,2004,,,,,,
Jamaal Magloire ,2004,8,0.286,,0.667,3,1
Jamaal Magloire ,2004,20,0.7,,0.75,2,3
Jamaal Magloire ,2004,11,0.571,,0.5,2,1
Jamaal Magloire ,2004,6,0.375,,,5,3
Jamaal Magloire ,2004,17,0.625,,0.778,5,7
Jamaal Magloire ,2004,5,0.143,,0.75,2,4
Jamaal Magloire ,2004,15,0.636,,1,6,2
Jamaal Magloire ,2004,18,0.5,,0.714,6,3
Jamaal Magloire ,2004,6,0.333,,0.5,4,2
Jamaal Magloire ,2004,8,0.375,,0.5,3,1
Jamaal Magloire ,2004,16,0.5,,0.571,3,1
Jamaal Magloire ,2004,8,0.167,,0.75,3,2
Jamaal Magloire ,2004,13,0.455,,1,3,1
Jamaal Magloire ,2004,1,0,,0.5,1,1
Jamaal Magloire ,2004,10,0.357,,0,4,2
Jamaal Magloire ,2004,12,0.286,,0.667,4,2
Jamaal Magloire ,2004,12,0.625,,0.4,2,2
Jamaal Magloire ,2004,14,0.714,,0.667,2,6
Jamaal Magloire ,2004,10,0.556,,,3,2
Jamaal Magloire ,2004,11,0.6,,0.833,6,1
Jamaal Magloire ,2004,,,,,,
Jamaal Magloire ,2004,6,0.333,,1,0,6
Jamaal Magloire ,2004,17,0.625,,0.778,1,2
Jamaal Magloire ,2004,20,0.692,,1,3,4
Jamaal Magloire ,2004,17,0.455,,0.875,3,1
Jamaal Magloire ,2004,16,0.429,,0.714,1,2
Jamaal Magloire ,2004,13,0.25,,0.875,5,2
Jamaal Magloire ,2004,0,0,,,2,2
Jamaal Magloire ,2004,22,0.6,,0.833,1,3
Jamaal Magloire ,2004,23,0.667,,0.636,3,4
Jamaal Magloire ,2004,8,0.333,,0.5,2,2
Jamaal Magloire ,2004,20,0.643,,0.5,2,5
Jamaal Magloire ,2004,13,0.5,,0.75,1,4
Jamaal Magloire ,2004,11,0.5,,0.5,5,3
Jamaal Magloire ,2004,11,0.571,,1,1,3
Jamaal Magloire ,2004,14,0.4,,0.667,2,4
Jamaal Magloire ,2004,7,0.2,,0.75,1,0
Jamaal Magloire ,2004,21,0.643,,0.6,4,2
Jamaal Magloire ,2004,16,0.417,,1,6,2
Jamaal Magloire ,2004,14,0.462,,1,2,0
Jamaal Magloire ,2004,18,0.615,,0.667,6,3
Jamaal Magloire ,2004,,,,,,
Jamaal Magloire ,2004,15,0.571,,0.7,5,1
Jamaal Magloire ,2004,13,0.545,,1,3,4
Jamaal Magloire ,2004,23,0.462,,0.846,5,2
Jamaal Magloire ,2004,14,0.333,,0.8,7,3
Jamaal Magloire ,2004,10,0.333,,0.667,1,1
Jamaal Magloire ,2004,18,0.545,,0.667,1,4
Jamaal Magloire ,2004,5,0,,0.833,1,1
Jamaal Magloire ,2004,19,0.6,,1,5,2
Jamaal Magloire ,2004,13,0.5,,0.5,1,2
Jamaal Magloire ,2004,23,0.364,,0.75,5,2
Jamaal Magloire ,2004,17,0.6,,0.833,3,1
Jamaal Magloire ,2004,12,0.429,,,3,0
Jamaal Magloire ,2004,22,0.615,,0.857,5,3
Jamaal Magloire ,2004,12,0.286,,1,6,1
Jamaal Magloire ,2004,12,0.455,,1,2,5
Jamaal Magloire ,2004,22,0.583,,1,5,1
Jamaal Magloire ,2004,17,0.667,,0.9,2,2
Jamaal Magloire ,2004,20,0.417,,0.833,5,8
Jamaal Magloire ,2004,23,0.429,,0.833,6,2
Jamaal Magloire ,2004,26,0.636,,0.75,5,4
Jamaal Magloire ,2004,,,,,,
Jamaal Magloire ,2004,21,0.333,,0.917,1,4
Jamaal Magloire ,2004,23,0.583,0,0.818,5,1
Jamal Mashburn ,2003,16,0.286,0,0.667,1,3
Jamal Mashburn ,2003,21,0.412,0.333,0.75,2,3
Jamal Mashburn ,2003,35,0.5,0.5,0.714,0,3
Jamal Mashburn ,2003,16,0.3,0.333,1,1,4
Jamal Mashburn ,2003,32,0.5,0.5,1,0,1
Jamal Mashburn ,2003,15,0.294,0,0.714,2,2
Jamal Mashburn ,2003,17,0.4,1,,0,3
Jamal Mashburn ,2003,25,0.524,0.4,1,1,1
Jamal Mashburn ,2003,16,0.667,0.667,1,0,1
Jamal Mashburn ,2003,19,0.316,0,0.875,1,2
Jamal Mashburn ,2003,37,0.625,0.5,0.857,2,4
Jamal Mashburn ,2003,25,0.4,0.4,1,0,7
Jamal Mashburn ,2003,16,0.5,0.5,0.75,0,3
Jamal Mashburn ,2003,18,0.421,0.667,,1,5
Jamal Mashburn ,2003,16,0.455,1,0.833,0,0
Jamal Mashburn ,2003,20,0.435,0,,1,3
Jamal Mashburn ,2003,33,0.684,0,0.875,0,4
Jamal Mashburn ,2003,21,0.533,0.5,1,0,1
Jamal Mashburn ,2003,10,0.286,0.5,0.5,1,1
Jamal Mashburn ,2003,25,0.36,0,1,0,4
Jamal Mashburn ,2003,,,,,,
Jamal Mashburn ,2003,23,0.35,0.2,1,1,1
Jamal Mashburn ,2003,15,0.25,0.125,1,0,4
Jamal Mashburn ,2003,19,0.381,1,0.5,1,2
Jamal Mashburn ,2003,21,0.563,0,0.75,1,0
Jamal Mashburn ,2003,12,0.455,0,0.667,0,2
Jamal Mashburn ,2003,22,0.438,0.667,0.857,0,3
Jamal Mashburn ,2003,23,0.4,0.5,1,2,2
Jamal Mashburn ,2003,30,0.619,0.75,0.5,0,3
Jamal Mashburn ,2003,16,0.304,0,0.667,1,2
Jamal Mashburn ,2003,8,0.176,0,0.5,1,3
Jamal Mashburn ,2003,17,0.3,0.4,1,4,4
Jamal Mashburn ,2003,25,0.44,,1,0,2
Jamal Mashburn ,2003,24,0.348,0.6,1,0,3
Jamal Mashburn ,2003,29,0.591,0.5,1,2,1
Jamal Mashburn ,2003,22,0.556,1,0.5,0,2
Jamal Mashburn ,2003,30,0.423,0.4,1,0,1
Jamal Mashburn ,2003,21,0.391,0.2,1,0,2
Jamal Mashburn ,2003,26,0.346,0.286,1,1,2
Jamal Mashburn ,2003,16,0.333,0.5,1,0,2
Jamal Mashburn ,2003,19,0.353,0.6,1,0,5
Jamal Mashburn ,2003,,,,,,
Jamal Mashburn ,2003,16,0.333,0.333,1,1,4
Jamal Mashburn ,2003,19,0.35,0.5,0.667,1,1
Jamal Mashburn ,2003,24,0.476,0,1,3,1
Jamal Mashburn ,2003,4,0.25,0,,0,2
Jamal Mashburn ,2003,24,0.4,0.286,0.857,2,1
Jamal Mashburn ,2003,11,0.188,0.333,1,1,3
Jamal Mashburn ,2003,17,0.353,0.5,1,1,1
Jamal Mashburn ,2003,39,0.652,0.5,1,2,6
Jamal Mashburn ,2003,30,0.632,0.667,0.667,0,2
Jamal Mashburn ,2003,26,0.588,0.571,1,1,5
Jamal Mashburn ,2003,15,0.333,0,0.75,0,4
Jamal Mashburn ,2003,18,0.318,0.5,0.667,1,3
Jamal Mashburn ,2003,19,0.348,0.143,1,2,5
Jamal Mashburn ,2003,24,0.529,0,0.75,1,5
Jamal Mashburn ,2003,20,0.35,0.5,1,1,6
Jamal Mashburn ,2003,24,0.478,0.5,0,1,4
Jamal Mashburn ,2003,50,0.515,0.571,1,2,3
Jamal Mashburn ,2003,29,0.452,0,1,1,3
Jamal Mashburn ,2003,18,0.471,0,1,1,3
Jamal Mashburn ,2003,24,0.333,0.5,0.778,1,3
Jamal Mashburn ,2003,,,,,,
Jamal Mashburn ,2003,23,0.6,1,1,1,6
Jamal Mashburn ,2003,35,0.619,0.444,0.833,3,2
Jamal Mashburn ,2003,18,0.421,0.167,0.5,1,0
Jamal Mashburn ,2003,18,0.286,0.25,1,1,7
Jamal Mashburn ,2003,16,0.227,0.3,0.75,0,2
Jamal Mashburn ,2003,11,0.308,0,0.6,0,2
Jamal Mashburn ,2003,21,0.389,0.333,0.857,0,1
Jamal Mashburn ,2003,8,0.308,0,,1,2
Jamal Mashburn ,2003,25,0.4,0.5,1,0,2
Jamal Mashburn ,2003,22,0.421,0.333,1,0,4
Jamal Mashburn ,2003,18,0.471,0.333,0,2,2
Jamal Mashburn ,2003,40,0.519,0.625,0.875,1,3
Jamal Mashburn ,2003,27,0.471,0.667,0.818,1,5
Jamal Mashburn ,2003,24,0.5,1,1,1,5
Jamal Mashburn ,2003,10,0.308,0.5,0.5,1,3
Jamal Mashburn ,2003,24,0.471,0.4,0.75,1,3
Jamal Mashburn ,2003,23,0.364,0.333,0.8,2,4
Jamal Mashburn ,2003,28,0.706,0.5,1,0,4
Jamal Mashburn ,2003,20,0.318,0.4,0.8,0,2
Jamal Mashburn ,2003,27,0.5,0.667,0.75,0,3
Jamal Mashburn ,2003,,,,,,
Jamal Mashburn ,2003,17,0.318,0,1,0,1
Jamal Mashburn ,2003,15,0.267,0,1,0,1
Jarrett Allen ,2022,25,1,,0.75,1,1
Jarrett Allen ,2022,11,0.833,,1,0,2
Jarrett Allen ,2022,11,0.556,,0.5,1,3
Jarrett Allen ,2022,21,0.909,,0.333,5,0
Jarrett Allen ,2022,4,0.286,0,0,1,1
Jarrett Allen ,2022,6,0.667,,0.5,6,2
Jarrett Allen ,2022,4,0.667,,,1,0
Jarrett Allen ,2022,24,0.692,,0.667,6,1
Jarrett Allen ,2022,24,0.6,0,0.667,3,2
Jarrett Allen ,2022,16,0.833,1,0.833,5,3
Jarrett Allen ,2022,18,0.533,,0.5,6,3
Jarrett Allen ,2022,13,0.6,,0.25,5,4
Jarrett Allen ,2022,11,0.714,,1,1,3
Jarrett Allen ,2022,11,1,,0.5,2,2
Jarrett Allen ,2022,,,,,,
Jarrett Allen ,2022,,,,,,
Jarrett Allen ,2022,,,,,,
Jarrett Allen ,2022,20,0.467,0,0.667,6,3
Jarrett Allen ,2022,25,0.9,,0.778,6,3
Jarrett Allen ,2022,19,0.889,,0.75,4,1
Jarrett Allen ,2022,,,,,,
Jarrett Allen ,2022,28,0.706,,0.667,3,2
Jarrett Allen ,2022,19,0.875,,1,3,3
Jarrett Allen ,2022,28,0.765,,0.5,4,3
Jarrett Allen ,2022,17,0.583,,1,4,2
Jarrett Allen ,2022,25,0.833,,1,1,2
Jarrett Allen ,2022,13,0.556,0,0.75,1,3
Jarrett Allen ,2022,21,0.818,,1,2,0
Jarrett Allen ,2022,19,0.625,0,0.9,2,0
Jarrett Allen ,2022,17,1,,1,4,3
Jarrett Allen ,2022,6,0.375,,0,5,3
Jarrett Allen ,2022,14,0.667,,1,3,0
Jarrett Allen ,2022,,,,,,
Jarrett Allen ,2022,,,,,,
Jarrett Allen ,2022,,,,,,
Jarrett Allen ,2022,,,,,,
Jarrett Allen ,2022,21,0.818,,0.429,4,1
Jarrett Allen ,2022,18,0.5,0,0.75,4,2
Jarrett Allen ,2022,22,0.786,,,3,0
Jarrett Allen ,2022,13,0.833,,0.75,4,2
Jarrett Allen ,2022,12,0.714,,0.5,2,2
Jarrett Allen ,2022,,,,,,
Jarrett Allen ,2022,18,0.571,0,1,6,0
Jarrett Allen ,2022,12,0.714,,1,0,4
Jarrett Allen ,2022,17,0.636,,0.6,3,2
Jarrett Allen ,2022,13,0.556,,0.375,6,2
Jarrett Allen ,2022,14,1,,1,3,1
Jarrett Allen ,2022,6,0.4,,1,4,4
